possession_id,global_id,team_id,start_frame_proc,confirmed_frame_proc,end_frame_proc,evidence_frames,min_distance_m,max_distance_m,mean_distance_m,start_ball_x_m,start_ball_y_m,end_ball_x_m,end_ball_y_m
32,32,team_1,1030,1032,1033,4,0.11605806530308141,0.4094223201555923,0.2709081284113272,17.24398337993561,0.003888040328392448,17.1726628046363,0.08279744091190926
33,32,team_1,1035,1037,1063,29,0.26996164334371403,0.7220405986149097,0.5262681445532839,17.093677142292133,0.08377590542433369,16.58279716665451,1.2596729757143315
34,32,team_1,1074,1076,1077,4,1.124814018374581,1.2626236827728394,1.2151775601626247,16.40398263905162,1.6309374058824797,16.3336799454394,1.7305414334993972
35,1,team_1,1115,1117,1144,30,0.38355166774007715,1.0019719081437353,0.7497074711797197,12.04043466121966,7.885934618402613,13.144248976294874,9.572759592059926
36,32,team_1,1208,1210,1216,9,1.0560036765405711,1.3764737434149668,1.1568997281064952,19.614806026779117,3.8855096551625476,20.034449590388725,3.9306284702997027
37,16,team_1,1256,1258,1264,9,0.5399520749415962,1.4291511557490588,0.862272776720236,24.379716424076133,2.946573376873555,23.903714755070325,3.579463260273268
38,25,team_0,1279,1281,1283,5,1.046356248058498,1.3155246004109449,1.201478372476048,23.40343134679636,4.389874966620914,23.302003620569284,4.423461087880781
39,2,team_0,1303,1305,1306,4,1.241798034491882,1.3833816363897304,1.2820661785777283,21.96515173066669,4.728428494267966,21.48403921675924,4.915444515205057
40,16,team_1,1401,1403,1403,3,0.7330535550712876,1.2622746449325704,0.9946876596221769,22.184334986120067,4.024663978226548,22.18427918612097,4.396811917308394
41,32,team_1,1741,1743,1744,4,0.6078737904464925,0.9365568827888161,0.7517203985387306,18.531272681804996,-0.3870566962718297,18.525134289412584,-0.40451773184395323
42,6,team_1,1818,1820,1841,24,0.38047668784407207,1.4509096789710791,1.115096775022905,11.296590629731005,6.007451153143029,11.731445853490548,6.432147173975534
43,6,team_1,1851,1853,1854,4,0.3571838111973159,0.6158959806775451,0.4406189780716525,12.058022272562685,7.071156478120775,12.086270837235483,7.2454529193680735
44,6,team_1,1859,1861,1862,4,0.42451594578993246,0.76752071607644,0.5978352640002633,12.225936225359206,7.553441075345705,12.23800468968793,7.569396346398686
45,23,team_1,1930,1932,1943,14,0.6833158624662162,1.449904132144324,1.0002796341957914,20.370225610500167,14.92635311531111,20.07418962817952,13.863935028556199
46,23,team_1,1945,1947,1953,9,0.539576969166274,1.492484420367562,1.0023300110149105,20.01797674594089,13.698807076296427,19.837955745589927,13.114016856616548
47,23,team_1,1997,1999,2005,9,1.0576696002983699,1.3430451485806354,1.164144931392606,18.944076316529223,10.455547637602127,18.549909933688618,10.048734578180776
48,20,team_0,2289,2291,2296,8,0.3491546983445591,1.3435314562016691,0.7157752981267963,26.031116590279122,14.209704324238329,26.910163643047127,15.75568064833335
49,0,team_1,2761,2763,2774,14,0.3223196100441013,1.3860236298932593,0.8153377892445681,21.078648505726814,10.639666489292921,20.034117348558627,9.742012013194014
50,0,team_1,2778,2780,2869,92,0.13476342962538035,1.3996929923679584,0.8449480668348166,19.60932554488999,9.568061190464439,16.23806412683443,16.397842815645035
51,0,team_1,2873,2875,2923,51,0.005474673426144587,0.9352993607876896,0.30320322937310373,16.215750791280765,16.852172642615013,16.86086022196739,20.861062873592083
52,0,team_1,2928,2930,2943,16,0.48731706070007397,0.8665078417694383,0.6220959978950986,17.02259493432413,20.646815970168266,17.162624755088554,19.84298137879065
53,0,team_1,2968,2970,2982,15,0.5248983900009797,1.3699613058589106,0.8981514324589271,17.324084693883922,16.085446705443808,17.46765277562067,14.702653970765903
54,14,team_0,3026,3028,3029,4,1.1936334113383027,1.4246752813148407,1.3097792606768253,22.897414748095567,14.452481318051738,23.16574469592929,14.432400171708545
55,14,team_0,3035,3037,3062,28,0.07047522091152279,1.067387386803156,0.5852366672774698,23.735879715638,14.427287910542816,24.91814779897982,14.206980671756124
56,0,team_1,3063,3065,3067,5,0.973497507035563,1.1049752929721728,1.0459611213153657,24.890972859386338,14.204514046286386,24.966753300224187,14.187524317862488
57,14,team_0,3068,3070,3072,5,0.8877593676047535,1.0796786978904764,1.0060226660701628,24.98486023811523,14.1599075271121,25.048040826250904,14.11856138114234
58,5,team_0,3103,3105,3121,19,0.06700070501909654,0.7768304756280141,0.4739067298509666,26.007990020792604,13.363837420136054,25.97843471715443,14.517963679652432
59,14,team_0,3257,3259,3282,26,0.3778045838248562,1.4688809983173012,0.7452583818941988,25.229807541858506,16.780161167446224,25.471686002420878,14.715040574436873
60,13,team_0,3283,3285,3300,18,1.0140408995796533,1.4628037815704524,1.2573462728770342,25.48754949811426,14.621103541160723,25.586795923526598,13.406516237023046
61,6,team_1,3301,3303,3325,25,0.6929783412066205,1.4050116672167485,0.9532391728757738,25.589894279305543,13.372669989288696,25.588224297025217,12.10781400026161
62,6,team_1,3330,3332,3345,16,0.1692001065744792,0.5711511029422776,0.3727811966693797,25.41140976074046,12.033492931462135,24.981716986889126,12.359703726221738
63,0,team_1,3346,3348,3412,67,0.05112416793076518,0.6024815750293118,0.3343119567853209,24.955592749969796,12.484236041715473,24.15693304869932,19.10632316591048
64,11,team_1,3717,3719,3719,3,1.3547949252255729,1.4825021323878256,1.400296869548183,14.716015782880765,0.1952413698842087,14.611742311676483,0.017394590005966937
65,11,team_1,3727,3729,3729,3,1.2720574786957275,1.4670639104890382,1.3438697884799893,14.312013596034626,-0.3917274109672066,14.241317341622109,-0.4278345382934567
66,11,team_1,3733,3735,3877,145,0.24627960976704075,1.3930992542539344,0.911660173551623,14.103570201677345,-0.39114269582699307,12.04989160303112,7.960477123350736
67,0,team_1,3906,3908,3922,17,0.7919443101566592,1.2859575804440477,1.0398177574901293,13.272997315774036,15.828260195481697,13.853470186971988,16.749235744377675
68,0,team_1,3927,3929,3962,36,0.1844073440038204,0.7421099361526446,0.5123015797335263,14.846662125613003,17.10117129634214,19.17962625885093,18.855249701778405
69,20,team_0,4042,4044,4044,3,0.5405764192941072,1.03643991891359,0.7697857237728781,30.072216407047634,19.897535944663232,30.195015583473868,19.41877856881282
70,22,team_0,4045,4047,4056,12,1.022840764523122,1.488993198355775,1.2252639885610848,30.255389810478878,19.176563209559788,30.784418939643956,17.855093517087987
71,1,team_1,4076,4078,4102,27,0.9114887835483753,1.4958542551875051,1.2735483494731004,31.590783915163595,15.403983462524451,32.04541756532696,13.006993745624454
72,1,team_1,4107,4109,4113,7,1.0963507418807827,1.369690402016376,1.2974110552634708,31.836344677198625,12.443607087852923,31.5875004108712,11.776244923531317
73,11,team_1,4114,4116,4123,10,0.22126593117157778,1.4361640473510793,0.9384717847551574,31.53022555148922,11.688739839209834,31.25536275005255,10.674101059766798
74,12,team_0,4140,4142,4145,6,1.0770761704913947,1.1931558483943296,1.1570180178574443,30.677095378316512,9.24732997260519,30.621302130003052,8.849530083056228
75,12,team_0,4152,4154,4164,13,0.5611373297828544,1.4489176233490113,0.7469192288892311,30.82502032605643,8.616614520859246,31.248624599629512,7.979786100632671
76,12,team_0,4166,4168,4169,4,0.9420773780416627,1.4230122994288519,1.1952870676565774,31.15263295163691,7.792586796897719,30.92644173567454,7.576702827953018
77,1,team_1,4172,4174,4189,18,0.15314464894406934,0.951164757058898,0.5621863037937833,30.39244505396556,8.066410766348378,29.037574919869016,8.025944643781576
78,1,team_1,4205,4207,4207,3,1.0454054522889624,1.2953144599359159,1.1442021768674164,27.88665786642465,7.972664363645016,27.679761621917187,7.969350043982772
79,12,team_0,4208,4210,4223,16,1.0318584186616981,1.3587213146469914,1.2164562550213587,27.637748635986878,8.048162537297015,26.624835322651307,8.244857773001499
80,1,team_1,4224,4226,4226,3,0.7717014984948116,1.0289545325048213,0.8750362336846119,26.589078590484405,8.273112597102015,26.422750505576246,8.477595196307853
81,12,team_0,4229,4231,4248,20,0.47489913991970656,1.2621482721667465,0.8973140952631299,26.169517528922515,8.487610502261214,24.12429446463521,9.250259019876687
82,12,team_0,4251,4253,4260,10,0.5128073770281868,1.214955096683908,0.8040176602595311,23.786429400153654,9.405267186976323,22.767818938833333,10.06119961190376
83,12,team_0,4264,4266,4284,21,0.49745263980878324,1.1309355879168743,0.8367040000999391,22.341749570908398,10.27068245500532,20.274715311169224,11.348946215803748
84,12,team_0,4286,4288,4295,10,0.44202544388674636,0.5853586425922247,0.5174842565771212,20.10532800836661,11.504082308709872,19.547517818326376,12.309922833935717
85,12,team_0,4313,4315,4320,8,0.5181579259559642,0.752076882512195,0.6798394589415118,18.989034409312374,12.210018748392335,18.75672721622096,12.161256756853602
86,1,team_1,4321,4323,4324,4,0.7216660578446997,0.8305215391350749,0.7571130975273345,18.742965792159097,12.008798749189118,18.519737770499503,11.778665220813926
87,12,team_0,4325,4327,4330,6,0.21045080677122305,0.8562021436034377,0.539330670311487,18.511516380621046,11.706627519391093,18.68558700709006,12.374201806328822
88,1,team_1,4331,4333,4363,33,0.08334083722103243,0.7618928301297919,0.4600829954501318,18.7467526765165,12.422931762189497,19.953003014474156,13.09172432261944
89,1,team_1,4367,4369,4378,12,0.8329046774617381,1.3589682691623663,1.0683732998362132,20.161560109980037,12.954365245883627,20.80403008642961,12.531073492206046
90,1,team_1,4402,4404,4416,15,0.7322318936382447,1.4837406048775073,1.1944327816542821,22.030201421791336,10.599236533679148,22.51192728898313,9.451202152754975
91,1,team_1,4422,4424,4433,12,0.7698315191351798,1.227544687304021,1.0501495374540513,22.958705810420824,9.58600222661299,23.604525965409426,9.152828481645654
92,23,team_1,4476,4478,4478,3,0.4040885288246274,0.725788400637838,0.55455687559187,27.24044511457613,4.2577271252173645,27.30594525200786,4.205864686379455
93,23,team_1,4513,4515,4515,3,1.0862014773971687,1.4557618864682604,1.310998229999352,29.51610750396589,2.9491808630664775,29.655895379441855,3.01322780289532
94,25,team_0,4636,4638,4642,7,0.6165443275140374,1.2333001847290164,0.976098316017089,35.075972841489474,4.671599021624489,35.36145715502083,4.691976483230274
95,12,team_0,4677,4679,4697,21,0.6168901914025334,1.491916418071802,0.9786244110215546,37.73105320347973,7.444035165670495,38.138062232511125,9.335983847543758
96,11,team_1,4699,4701,4705,7,1.1352354114279866,1.3878995192075818,1.2373163214681477,38.14030236233063,9.298138780634483,38.371928744991045,10.186063456350205
97,23,team_1,5339,5341,5342,4,0.40731597226060146,0.6600122819517634,0.5843578448053091,18.545877546260495,9.113813588639212,18.189908644690185,8.831059164909052
98,23,team_1,5347,5349,5368,22,0.5100683743477942,0.8453200162327499,0.7345877018258743,18.538941204958185,9.037661244783543,19.535100973799885,8.91892698639069
99,23,team_1,5379,5381,5385,7,1.239418193088515,1.291176932284014,1.266718303769867,19.797514436923045,8.78572486732865,19.887651487598436,8.814349526688916
100,1,team_1,5386,5388,5405,20,1.2448930487433807,1.4828950594645771,1.3734771236779804,19.906802672482957,8.822707644216521,20.069154726291174,8.763450894174882
101,23,team_1,5409,5411,5423,15,0.2018213548821098,1.1509930226127432,0.7733489631179794,20.083531440517966,8.774023691114902,20.55701976238808,9.719143005081031
102,20,team_0,5424,5426,5426,3,0.18991390944885075,0.3486990786595738,0.28875159085650354,20.613447103662757,9.796363784515494,20.74289064154906,10.130816538988922
103,20,team_0,5428,5430,5433,6,0.18311445713690416,0.7649291968372876,0.5014589642656871,20.80913957543187,10.269710794322041,21.033697460220733,10.757017229861322
104,1,team_1,5434,5436,5437,4,0.9558216075345908,1.0859604513373278,1.0100854563309019,21.09018112443951,10.889594473349842,21.2034563042264,11.123850764250378
105,20,team_0,5439,5441,5443,5,1.1737153260801472,1.4254523310890006,1.3097587049660335,21.28428545249378,11.366076741575723,21.50960089981027,11.711878904404749
106,20,team_0,5448,5450,5452,5,1.3172715723713582,1.437754444446795,1.3889195652720305,21.68519832553741,12.133761213671589,21.8500282612485,12.477662012188617
107,20,team_0,5455,5457,5494,40,0.1746099751981697,1.4378006552241909,0.6693542284515889,21.983221898801048,12.772554790393347,23.230083843490764,14.718302669431116
108,23,team_1,5495,5497,5503,9,0.7904514423222974,1.1461151144093742,0.9098404435528535,23.229701799404832,14.665502304665281,23.39879327793692,14.400267450315416
109,1,team_1,5538,5540,5637,100,0.04863482535128246,1.1278944291347293,0.6463417392117244,21.276678379801705,13.529484698600383,12.921241856582574,12.35276392641464
110,15,team_1,5669,5671,5703,35,0.18555230945110535,1.429698596391346,0.8999524596934279,15.556611666370868,7.181164074332979,16.382401891743704,6.673152349678399
111,15,team_1,5722,5724,5737,16,1.0203291989286727,1.3863005326138709,1.1692403816879913,18.856204531263444,6.584108082326086,20.576228181283582,6.262509333454813
112,11,team_1,5779,5781,5811,33,0.7706651713079483,1.1001898858367989,0.9322098055531847,27.180821467371306,4.246430842452056,28.658465417176522,6.13848405482228
113,22,team_0,6251,6253,6375,125,0.6210723533980895,1.4380878914972848,0.8433134371585735,29.644754297889005,11.828509128664379,22.248384805651078,11.285784058089813
114,20,team_0,6409,6411,6459,51,0.3206836195328342,1.4829828610494833,0.7542811178865193,21.005881967753886,10.807110797129692,21.915791085265734,11.231810691147238
115,17,team_0,6467,6469,6482,16,0.17239408725244812,0.6593361045637937,0.4183792227180046,22.263846244186066,11.537617290719645,22.61819326983345,11.25588546091332
116,17,team_0,6504,6506,6602,99,0.21689162917942104,1.4830966175860123,0.8681638189634894,22.441416997144856,10.568197919396823,22.456191766774353,11.434250231640988
117,5,team_0,6636,6638,6683,48,0.757828732489012,1.4943856914814548,1.088375259379385,27.753951329167922,13.47291491026376,26.285741128822412,12.604145246267775
118,3,team_1,6692,6694,6694,3,0.6950771590079076,1.3371756689835455,1.0054681019990241,24.019763468006705,12.836048306364553,23.729432048159566,12.449162279749553
119,19,team_1,6699,6701,6752,54,0.17645666152423872,1.4644630781082328,0.6523430920162508,23.164783476349637,12.792616511876545,20.713388245786216,13.066904755024831
120,17,team_0,6753,6755,6757,5,0.7126032050671751,0.9492675722783996,0.8096872704671375,20.679530494029052,12.965906298439343,20.531865990848686,13.312787265774988
121,19,team_1,6758,6760,6769,12,0.3791857053264469,0.6409874869748599,0.5098747008452961,20.53316299766421,13.368125774499436,20.210929140418514,13.74271193518974
122,17,team_0,6801,6803,6803,3,1.4553150828498518,1.4997496398249535,1.4837845200407445,16.566532880280644,11.811989182239584,16.330931043222087,11.777670376905222
123,17,team_0,6808,6810,6810,3,1.2403342350994777,1.2529806456685695,1.2458735201494473,15.889449984663974,11.472898897441272,15.755220206839578,11.337288023820971
124,5,team_0,7130,7132,7133,4,0.18792456945430835,0.9999648317287068,0.479367616294132,25.953676898986423,14.501139208121511,25.77132619737416,14.485457169494504
125,18,team_0,7301,7303,7338,38,0.11206051062155946,1.4958873016878884,0.7976027747221646,35.43369095378693,7.811864545576005,35.17783922523951,8.536073124607528
126,18,team_0,7344,7346,7358,15,0.09304604326886994,1.140429402086797,0.8550743834695727,35.126686058717645,8.795746059336857,34.99220900218971,9.938020358701598
127,18,team_0,7363,7365,7368,6,0.2344513181965689,0.8633270142516906,0.5139533716502521,34.645645551578674,11.361205138615732,34.497662929953066,12.381377310197871
128,20,team_0,7410,7412,7413,4,1.1242520400447038,1.4863990040500028,1.296389480090359,32.83864553546424,19.30206742798501,32.745825435645884,19.648888742678714
129,4,team_0,7482,7484,7494,13,0.45794933072202015,1.376062360004805,0.7760724449479078,39.01995865655871,16.663066974062644,39.80151176967702,15.974184292351358
130,14,team_0,7713,7715,7725,13,0.5768985662113615,1.2581270348671743,0.725629403557064,29.545398839232547,14.192024423926274,29.258893784249064,15.597857409873777
131,20,team_0,7726,7728,7729,4,0.9133186378455503,1.0615950255482645,1.0133897814711381,29.243327545319886,15.697562363255212,29.498474800653188,15.631026594586857
132,14,team_0,7730,7732,7733,4,0.6431557806254848,0.7131290710192443,0.6905204732967248,29.480648947203456,15.668175413560727,29.40786793277415,15.912248903095122
133,20,team_0,7734,7736,7741,8,1.0322432136802249,1.127166216003697,1.0855080309114007,29.425904706590227,15.892991028995334,29.55159118674724,15.91269643766998
134,5,team_0,7742,7744,7755,14,0.3947943493622874,0.8008567761048798,0.505207323524014,29.57876221313338,15.867019384954276,29.76461874221979,15.97008644820683
135,5,team_0,7759,7761,7770,12,0.1528802132469107,0.3883045901220975,0.2636962625983153,29.799056881596094,15.88524525391208,29.57360560575615,15.704824315504935
136,0,team_1,7776,7778,7781,6,0.45409400416424434,0.6532556572064451,0.5559290330376171,29.940384117940866,15.836745276983383,29.844736086723504,16.15869817588828
137,5,team_0,7782,7784,7798,17,0.29479983218463063,0.6765530818963572,0.5308777355073291,29.83289039566407,16.22872161710216,29.943162714698495,16.40137009720514
138,1,team_1,7813,7815,7825,13,0.5545293854554393,1.2680435829305634,0.825498397366962,26.480302221476517,17.80666918364506,24.738163006104216,18.634674398037216
139,11,team_1,7923,7925,7950,28,0.24790072509611044,1.4647008931469014,0.690356018205598,12.479180394104716,17.54798663358034,9.918609536456005,13.597401818106349
140,11,team_1,7957,7959,8023,67,0.06164154153828137,1.478229243224858,0.6678729730670192,10.531852140723664,13.395797748727603,13.495760950733393,12.557402277481037
141,11,team_1,8107,8109,8110,4,1.3422888419345194,1.4053645172012679,1.3773975003511718,19.389551860655455,2.040102729839896,19.47001865208732,1.7712797584345443
142,11,team_1,8116,8118,8122,7,0.507468165693848,1.4639324383622936,0.8007727572422791,19.636582168587758,1.1462781251822365,19.801773482175815,0.9379683227774337
143,11,team_1,8153,8155,8155,3,1.267402457000778,1.397570309975161,1.334160474305022,20.497460779313506,0.009811339451821326,20.487041859843306,0.04359686226746602
144,11,team_1,8162,8164,8165,4,0.9184139994457746,1.0643897749847464,0.9838106646680499,20.428323674112832,0.40488845788257377,20.428828406084744,0.4064044241265517
145,11,team_1,8176,8178,8181,6,1.049663868635524,1.4583668328601849,1.2562061492520067,20.34934882201772,0.6717482067432454,20.318255874073767,0.6913336299603198
146,19,team_1,8247,8249,8266,20,0.6079818165640989,1.3033142506206128,1.0471553307022525,15.06159035137448,14.16093440969227,16.165145745222656,15.390943662160838
147,14,team_0,8267,8269,8278,12,0.6833034045678834,1.4555500447979222,1.1056387364355633,16.405870362166684,15.589854250550994,18.033090786090437,16.58688339158617
148,19,team_1,8290,8292,8313,24,0.4830583765582307,1.4862126686007167,0.9457300427073303,19.309568929508828,17.386360722658676,21.617919063477988,18.376498157395968
149,4,team_0,8469,8471,8478,10,0.3492928431503824,0.7034600027364885,0.5114129255755241,40.69675648425166,15.578472733264867,40.794820790347856,15.330980566569236
150,16,team_1,9090,9092,9131,42,0.2349807399691572,1.3639747052138913,0.7291314524277304,16.893759048148702,5.973995151863891,16.775299320279252,6.718673928771815
151,12,team_0,9246,9248,9249,4,0.7355537687258378,1.4029183132000318,1.0644411338593678,23.063165691397078,-0.3361468261061417,23.145568947671823,-0.303206951961199
152,12,team_0,9281,9283,9283,3,0.9052945351421475,0.9564475759477513,0.9347291576251541,23.136781039132725,-0.2614582283440533,23.10332804465091,-0.22255600740304546
153,12,team_0,9287,9289,9290,4,0.9448344063455977,1.1871273317910513,1.0861076273699153,22.979380125541187,-0.2814330820309049,22.930470382278653,-0.26663943060325046
154,12,team_0,9313,9315,9325,13,1.0693284160022092,1.2698128899821102,1.1714744334306268,22.521158235087647,-0.13150899507037597,22.393322828447037,0.0362118968738283
155,3,team_1,9489,9491,9493,5,0.9061836233825133,1.2786460547279779,1.0509732655692225,20.336024319884064,10.526593001282686,20.19582224408785,11.355303168374716
156,3,team_1,9538,9540,9544,7,0.6628856931651106,1.015906017733245,0.8458828523640339,26.62558885223291,14.213439152993967,27.28816704149651,14.630485007246737
157,13,team_0,10005,10007,10009,5,1.1317977098687806,1.3605811664852812,1.2047723458989634,36.39850119167914,9.97595433985573,36.72109829105793,9.881262280230692
158,19,team_1,10306,10308,10325,20,0.7541238940819601,1.1158272487053988,0.9837235198559047,16.838263863684666,6.763468190314365,16.249280289208112,7.437656173142916
159,10,team_0,10733,10735,10737,5,1.3856095151520795,1.457906231098027,1.4194028954279663,19.67984676498359,15.679781535956826,19.41878126616789,14.776576904411545
160,2,team_0,10967,10969,10970,4,1.1455204573755369,1.3957499959556139,1.235224987370994,1.7385002227654929,9.514022687991242,1.813114022290833,9.743482227435605
161,29,team_0,10971,10973,11001,31,0.38432409562941516,1.4198629871798847,0.7777022577943985,1.8065710620369635,9.79789480236464,2.238520806977602,11.646482681144505
162,14,team_0,11098,11100,11119,22,0.7705258088821856,1.4471116813657312,1.0447984680424296,23.426405021968232,15.682933786132713,22.46204882038486,17.1971439438952
163,20,team_0,11125,11127,11159,35,0.5522033830358098,1.3895272280384834,0.8574339148348942,22.138356919622865,17.50530470567744,21.693319860767666,17.93318928955844
164,1,team_1,11164,11166,11170,7,0.6606654854011453,1.4913898044720537,1.0484152990947115,20.157648278382393,17.027915171929255,19.788260587618314,17.039718712351398
165,1,team_1,11172,11174,11175,4,1.423047487685351,1.468508705842208,1.4395817711741221,19.82020939419723,17.420434098873976,19.83139101517242,18.06708811086854
166,5,team_0,11413,11415,11420,8,1.1254039219854928,1.1445404651981703,1.1346777175427318,21.60172545935191,16.945357532721854,21.600574340411836,16.941746735161846
167,11,team_1,11732,11734,11739,8,1.0899737627492687,1.3753253181163612,1.1909386194163851,9.57150151795173,12.287967629189199,8.973764648516163,11.10507831421141
168,11,team_1,11749,11751,11786,38,0.716730719445976,1.253748494915023,1.0465880386904916,8.586437416127076,11.767034884729792,7.515208262724722,13.353418797294282
169,11,team_1,11790,11792,11794,5,0.9868326594590615,1.1497221158069557,1.0821529266365377,7.667482182738081,13.558162724829067,7.694585631342425,13.687021326455575
170,19,team_1,11802,11804,11840,39,0.30218763041382524,1.139304206359464,0.6892169881620391,7.806958618436647,13.914626822940043,9.130833745176265,14.803703958582238
171,19,team_1,11845,11847,11884,40,0.42438241643410957,1.4153634599778393,0.9692912030136543,9.350374891686531,15.0151668845541,11.273883371923525,13.490553854390546
172,2,team_0,11939,11941,11950,12,0.3436099849164106,1.3768911714931211,0.8891942117008117,20.145303023448825,4.382918504961373,20.453794334957866,5.061854556523511
173,18,team_0,12022,12024,12024,3,0.9631577239804062,1.0043283673806565,0.9846819643086867,28.458897894912845,6.4316066720495915,28.601457424580026,6.250147824635083
174,18,team_0,12028,12030,12030,3,0.1011973116150864,0.22236252891514993,0.16403113437199512,28.611443609158904,6.58972576901554,28.699174811373652,6.598766603701237
175,13,team_0,12458,12460,12460,3,0.9053410947577543,0.9250203892405993,0.9171275443481708,30.248283846335493,22.87691587622983,30.228784667350233,23.2005078080491
176,13,team_0,12468,12470,12472,5,0.9854392655161491,1.0412242363599649,1.004429793863063,30.264844434601766,23.05671581479604,30.313765559844366,22.748424264491366
177,19,team_1,12673,12675,12715,43,0.049615997470257335,1.3985705961739507,0.502857205744832,16.873738523920792,12.783315862933259,15.720925370706379,11.734261525237258
